prob,dim,npts,nout,error,minimum,feval,niter,convergence,minimum_PT,maximum_PT,mean_PT,median_PT,memory,alloc
cubic_8.0_6.5_-1.0_8.0_700_112.csv,4,700,112,9.4372270442733e-8,1.1574839633349794e-12,12.0,12,true,0.005601081,0.014394269000000001,0.006130454775735295,0.005698337,4285888,42694
cubic_8.0_8.0_-9.5_5.5_900_225.csv,4,900,225,3.374864832039748e-10,4.0310695526836546e-17,11.0,11,true,0.008459224000000001,0.016450604,0.008988540854316548,0.0085263495,4511296,44881
cubic_8.5_1.0_7.0_6.0_500_85.csv,4,500,85,9.595666661255109e-8,2.1131756255723258e-12,12.0,12,true,0.003578541,0.011732909000000001,0.003952323421,0.0036355405,3007968,30230
cubic_-8.5_-2.0_-1.0_2.5_500_110.csv,4,500,110,4.251043961289724e-12,2.9971928317656715e-21,23.0,23,true,0.006812361,0.015124432,0.0075285164036144585,0.006947555,5383984,54467
cubic_-8.5_3.0_-2.5_9.5_400_96.csv,4,400,96,3.126617080795313e-7,1.5498846755207867e-11,10.0,10,true,0.0021717480000000003,0.01070678,0.002403793603,0.0021999725000000003,1849792,18536
cubic_-8.5_-3.0_6.5_3.0_250_20.csv,4,250,20,1.4241895751609945e-7,2.434005624166922e-12,5.0,5,true,0.0006345540000000001,0.008900798,0.000731200492,0.0006467760000000001,717760,7061
cubic_8.5_3.5_-3.0_-5.5_850_178.csv,4,850,178,4.445277035358686e-9,5.94805201872303e-15,11.0,11,true,0.006971784000000001,0.015999925,0.007564391043806648,0.007070072500000001,4490416,44683
cubic_-8.5_4.5_-1.5_5.0_950_171.csv,4,950,171,3.11095542659956e-8,3.1283663882110436e-13,12.0,12,true,0.009835650000000001,0.018752161,0.010564486215189874,0.009939966500000001,5656384,56446
cubic_-8.5_5.0_1.0_2.5_900_207.csv,4,900,207,3.7162317667593925e-10,4.3218338514537734e-17,13.0,13,true,0.009202095,0.017942063,0.009899470588118813,0.009303875000000001,5452448,54439
cubic_8.5_-6.5_9.0_10.0_600_150.csv,4,600,150,12.114334999371827,23446.90386517466,12.0,12,true,0.0045751130000000004,0.013024747000000001,0.0050030252952952955,0.004644675,3297552,32755
cubic_8.5_7.5_10.0_-3.5_800_72.csv,4,800,72,1.2351453193559792e-10,5.102476776495404e-18,6.0,6,true,0.003866519,0.012449062,0.004214325852000001,0.003929821500000001,2694304,26404
cubic_8.5_-8.5_3.0_-1.0_800_80.csv,4,800,80,1.8853807404184408e-11,5.935237293569718e-20,10.0,10,true,0.006520443000000001,0.017278183000000003,0.007101320988636364,0.006610015,4375968,43504
